Station,Year,Month,Day,Daily Mean,Daily Max
Marina Barrage,2014,Mar,15,9.7,31
Marina Barrage,2014,Mar,16,7.1,75.2
Marina Barrage,2014,Mar,17,5.9,27
Marina Barrage,2014,Mar,18,5.4,26.3
Marina Barrage,2014,Mar,19,6.2,29.5
Marina Barrage,2014,Mar,20,5.6,40.7
Marina Barrage,2014,Mar,21,6.1,21.2
Marina Barrage,2014,Mar,22,8.6,28.4
Marina Barrage,2014,Mar,23,8.8,28.8
Marina Barrage,2014,Mar,24,8.4,29.2
Marina Barrage,2014,Mar,25,10.9,32.8
Marina Barrage,2014,Mar,26,9,29.9
Marina Barrage,2014,Mar,27,8.2,25.9
Marina Barrage,2014,Mar,28,7.2,26.3
Marina Barrage,2014,Mar,29,5.6,20.5
Marina Barrage,2014,Mar,30,5.2,17.6
Marina Barrage,2014,Mar,31,6.6,26.3
Marina Barrage,2014,Apr,1,4.4,22.3
Marina Barrage,2014,Apr,2,4.6,20.9
Marina Barrage,2014,Apr,3,6.6,28.4
Marina Barrage,2014,Apr,4,5.8,19.1
Marina Barrage,2014,Apr,5,4.6,85
Marina Barrage,2014,Apr,6,8.7,27
Marina Barrage,2014,Apr,7,5.3,19.1
Marina Barrage,2014,Apr,8,4.9,19.8
Marina Barrage,2014,Apr,9,5.6,27.4
Marina Barrage,2014,Apr,10,5.2,22
Marina Barrage,2014,Apr,11,5.4,29.9
Marina Barrage,2014,Apr,12,4.8,30.2
Marina Barrage,2014,Apr,13,4.9,18
Marina Barrage,2014,Apr,14,5.5,46.1
Marina Barrage,2014,Apr,15,4.8,19.8
Marina Barrage,2014,Apr,16,4.4,16.9
Marina Barrage,2014,Apr,17,3.6,18
Marina Barrage,2014,Apr,18,5.2,39.2
Marina Barrage,2014,Apr,19,4.8,21.6
Marina Barrage,2014,Apr,20,4.8,26.6
Marina Barrage,2014,Apr,21,4.4,29.9
Marina Barrage,2014,Apr,22,4.4,19.4
Marina Barrage,2014,Apr,23,4.4,20.9
Marina Barrage,2014,Apr,24,5.8,38.2
Marina Barrage,2014,Apr,25,5.3,21.6
Marina Barrage,2014,Apr,26,4.1,19.4
Marina Barrage,2014,Apr,27,4.2,31.7
Marina Barrage,2014,Apr,28,4.3,30.6
Marina Barrage,2014,Apr,29,4,23
Marina Barrage,2014,Apr,30,4.1,17.3
Marina Barrage,2014,May,1,5.4,30.2
Marina Barrage,2014,May,2,4.2,16.6
Marina Barrage,2014,May,3,5.4,19.1
Marina Barrage,2014,May,4,5.9,22.7
Marina Barrage,2014,May,5,5.4,24.8
Marina Barrage,2014,May,6,5.5,19.1
Marina Barrage,2014,May,7,5.3,24.5
Marina Barrage,2014,May,8,4.3,24.5
Marina Barrage,2014,May,9,3.4,13.3
Marina Barrage,2014,May,10,4.8,18.7
Marina Barrage,2014,May,11,4,15.8
Marina Barrage,2014,May,12,3.4,28.1
Marina Barrage,2014,May,13,4.6,21.2
Marina Barrage,2014,May,14,5.4,40.7
Marina Barrage,2014,May,15,5,18.7
Marina Barrage,2014,May,16,4.5,42.1
Marina Barrage,2014,May,17,4.8,32.4
Marina Barrage,2014,May,18,4.7,35.6
Marina Barrage,2014,May,19,5.2,31.7
Marina Barrage,2014,May,20,3.9,15.1
Marina Barrage,2014,May,21,3.9,17.6
Marina Barrage,2014,May,22,4.7,20.2
Marina Barrage,2014,May,23,4.1,36.7
Marina Barrage,2014,May,24,5,22.3
Marina Barrage,2014,May,25,4.5,18.4
Marina Barrage,2014,May,26,3.9,19.1
Marina Barrage,2014,May,27,5,25.2
Marina Barrage,2014,May,28,5,21.2
Marina Barrage,2014,May,29,3.9,15.8
Marina Barrage,2014,May,30,4.5,22
Marina Barrage,2014,May,31,4.9,24.1
Marina Barrage,2014,Jun,1,3.6,24.1
Marina Barrage,2014,Jun,2,3.7,27
Marina Barrage,2014,Jun,3,4.8,24.1
Marina Barrage,2014,Jun,4,4,21.2
Marina Barrage,2014,Jun,5,5.6,32.8
Marina Barrage,2014,Jun,6,5.3,37.1
Marina Barrage,2014,Jun,7,4.8,22.3
Marina Barrage,2014,Jun,8,5.1,19.1
Marina Barrage,2014,Jun,9,3.9,23.4
Marina Barrage,2014,Jun,10,4.2,24.5
Marina Barrage,2014,Jun,11,4.4,19.1
Marina Barrage,2014,Jun,13,4.3,16.2
Marina Barrage,2014,Jun,14,4,39.2
Marina Barrage,2014,Jun,15,4.6,18.7
Marina Barrage,2014,Jun,16,5.5,18
Marina Barrage,2014,Jun,17,5.4,17.3
Marina Barrage,2014,Jun,18,5.2,32.8
Marina Barrage,2014,Jun,19,4.7,35.3
Marina Barrage,2014,Jun,20,5.6,16.6
Marina Barrage,2014,Jun,21,4.4,18.7
Marina Barrage,2014,Jun,22,4.8,21.2
Marina Barrage,2014,Jun,23,4.6,21.6
Marina Barrage,2014,Jun,24,4.4,24.1
Marina Barrage,2014,Jun,25,6,37.4
Marina Barrage,2014,Jun,26,4.7,18.7
Marina Barrage,2014,Jun,27,5.5,41
Marina Barrage,2014,Jun,28,4.5,16.6
Marina Barrage,2014,Jun,29,3.8,27.4
Marina Barrage,2014,Jun,30,5,34.2
Marina Barrage,2014,Jul,1,3.9,23.8
Marina Barrage,2014,Jul,2,4.6,20.5
Marina Barrage,2014,Jul,3,4,21.2
Marina Barrage,2014,Jul,4,4.2,27.7
Marina Barrage,2014,Jul,5,5,45.4
Marina Barrage,2014,Jul,6,4.4,26.3
Marina Barrage,2014,Jul,7,4.8,35.6
Marina Barrage,2014,Jul,8,5.1,41.8
Marina Barrage,2014,Jul,9,5.3,38.9
Marina Barrage,2014,Jul,10,5.5,24.1
Marina Barrage,2014,Jul,11,4.3,25.6
Marina Barrage,2014,Jul,12,4.8,27.4
Marina Barrage,2014,Jul,13,5.6,19.4
Marina Barrage,2014,Jul,14,5.1,16.9
Marina Barrage,2014,Jul,15,5.4,17.6
Marina Barrage,2014,Jul,16,4.8,19.1
Marina Barrage,2014,Jul,17,5.3,40.3
Marina Barrage,2014,Jul,18,4.9,19.8
Marina Barrage,2014,Jul,19,4.5,28.1
Marina Barrage,2014,Jul,20,5,19.4
Marina Barrage,2014,Jul,21,5.7,23.8
Marina Barrage,2014,Jul,22,6.3,23.4
Marina Barrage,2014,Jul,23,5.4,21.2
Marina Barrage,2014,Jul,24,5.4,18.7
Marina Barrage,2014,Jul,25,5.5,18
Marina Barrage,2014,Jul,26,6.1,19.8
Marina Barrage,2014,Jul,27,5.9,100.1
Marina Barrage,2014,Jul,28,5,25.2
Marina Barrage,2014,Jul,29,5.5,30.2
Marina Barrage,2014,Jul,30,4.5,39.2
Marina Barrage,2014,Jul,31,5.4,26.6
Marina Barrage,2014,Aug,1,5.3,18.7
Marina Barrage,2014,Aug,2,5.4,27.4
Marina Barrage,2014,Aug,3,4.9,24.1
Marina Barrage,2014,Aug,4,5.2,24.1
Marina Barrage,2014,Aug,5,6.3,50.8
Marina Barrage,2014,Aug,6,4.6,29.5
Marina Barrage,2014,Aug,7,5.1,24.5
Marina Barrage,2014,Aug,8,5,23
Marina Barrage,2014,Aug,9,6.3,25.2
Marina Barrage,2014,Aug,10,5.2,25.6
Marina Barrage,2014,Aug,11,4.7,20.9
Marina Barrage,2014,Aug,12,4.7,28.8
Marina Barrage,2014,Aug,13,3.9,19.1
Marina Barrage,2014,Aug,14,5.1,27.4
Marina Barrage,2014,Aug,15,3.8,33.8
Marina Barrage,2014,Aug,16,5.1,18.7
Marina Barrage,2014,Aug,17,5.2,20.2
Marina Barrage,2014,Aug,18,5.5,27.4
Marina Barrage,2014,Aug,19,4.7,25.9
Marina Barrage,2014,Aug,20,4.1,25.2
Marina Barrage,2014,Aug,21,4.2,29.2
Marina Barrage,2014,Aug,22,6.8,34.2
Marina Barrage,2014,Aug,23,5.4,22.3
Marina Barrage,2014,Aug,24,3.2,19.4
Marina Barrage,2014,Aug,25,3.2,23
Marina Barrage,2014,Aug,26,4,29.5
Marina Barrage,2014,Aug,27,4.8,30.2
Marina Barrage,2014,Aug,28,4.7,36.4
Marina Barrage,2014,Aug,29,4.3,32
Marina Barrage,2014,Aug,30,4.6,17.6
Marina Barrage,2014,Aug,31,6.1,25.2
Marina Barrage,2014,Sep,1,6.6,20.9
Marina Barrage,2014,Sep,2,5.4,25.9
Marina Barrage,2014,Sep,3,3.3,33.8
Marina Barrage,2014,Sep,4,3.7,17.3
Marina Barrage,2014,Sep,5,5.2,37.1
Marina Barrage,2014,Sep,6,8.4,41.4
Marina Barrage,2014,Sep,7,3.4,16.9
Marina Barrage,2014,Sep,8,4.2,18
Marina Barrage,2014,Sep,9,5.5,23
Marina Barrage,2014,Sep,10,6,23
Marina Barrage,2014,Sep,11,6.2,43.6
Marina Barrage,2014,Sep,12,5.5,24.8
Marina Barrage,2014,Sep,13,6.3,25.2
Marina Barrage,2014,Sep,14,5.8,23.4
Marina Barrage,2014,Sep,15,6.6,25.9
Marina Barrage,2014,Sep,16,7,22.3
Marina Barrage,2014,Sep,17,6.2,27
Marina Barrage,2014,Sep,18,5.7,30.6
Marina Barrage,2014,Sep,19,7,27.7
Marina Barrage,2014,Sep,20,5.1,32
Marina Barrage,2014,Sep,21,5,24.8
Marina Barrage,2014,Sep,22,5.6,20.9
Marina Barrage,2014,Sep,23,5.5,18.4
Marina Barrage,2014,Sep,24,6,35.6
Marina Barrage,2014,Sep,25,4.9,36.4
Marina Barrage,2014,Sep,26,4.4,20.9
Marina Barrage,2014,Sep,27,5.8,24.1
Marina Barrage,2014,Sep,28,4.9,14.8
Marina Barrage,2014,Sep,29,4.8,19.4
Marina Barrage,2014,Sep,30,4.3,18.4
Marina Barrage,2014,Oct,1,4.6,21.6
Marina Barrage,2014,Oct,2,4.2,17.3
Marina Barrage,2014,Oct,3,4.9,18
Marina Barrage,2014,Oct,4,5.6,74.9
Marina Barrage,2014,Oct,5,8.3,41
Marina Barrage,2014,Oct,6,5.6,19.4
Marina Barrage,2014,Oct,7,7,19.8
Marina Barrage,2014,Oct,8,5.2,17.3
Marina Barrage,2014,Oct,9,4.8,22.3
Marina Barrage,2014,Oct,10,5.5,17.3
Marina Barrage,2014,Oct,11,3.9,29.5
Marina Barrage,2014,Oct,12,4.8,20.9
Marina Barrage,2014,Oct,13,5.4,18.4
Marina Barrage,2014,Oct,14,3.9,27
Marina Barrage,2014,Oct,15,5.3,19.8
Marina Barrage,2014,Oct,16,4.6,24.1
Marina Barrage,2014,Oct,17,4.2,16.6
Marina Barrage,2014,Oct,18,5.5,24.8
Marina Barrage,2014,Oct,19,4.9,26.6
Marina Barrage,2014,Oct,20,4.2,23.8
Marina Barrage,2014,Oct,21,4.4,22.7
Marina Barrage,2014,Oct,22,3.8,15.8
Marina Barrage,2014,Oct,23,4.4,19.4
Marina Barrage,2014,Oct,24,4,18.7
Marina Barrage,2014,Oct,25,4.3,20.9
Marina Barrage,2014,Oct,26,6.1,21.6
Marina Barrage,2014,Oct,27,4.5,31.7
Marina Barrage,2014,Oct,28,4.6,23.4
Marina Barrage,2014,Oct,29,5.2,19.8
Marina Barrage,2014,Oct,30,4.6,18.7
Marina Barrage,2014,Oct,31,4.9,28.8
Marina Barrage,2014,Nov,1,4.6,23.8
Marina Barrage,2014,Nov,2,4.5,19.1
Marina Barrage,2014,Nov,3,4.1,17.3
Marina Barrage,2014,Nov,4,5.4,22.3
Marina Barrage,2014,Nov,5,4.6,22
Marina Barrage,2014,Nov,6,6,29.9
Marina Barrage,2014,Nov,7,6,42.8
Marina Barrage,2014,Nov,8,6,27.4
Marina Barrage,2014,Nov,9,4.3,34.2
Marina Barrage,2014,Nov,10,4,25.9
Marina Barrage,2014,Nov,11,3.3,34.6
Marina Barrage,2014,Nov,12,4.5,31.7
Marina Barrage,2014,Nov,13,6.3,37.4
Marina Barrage,2014,Nov,14,7.2,31.3
Marina Barrage,2014,Nov,15,5.9,24.1
Marina Barrage,2014,Nov,16,5.3,83.9
Marina Barrage,2014,Nov,17,5.7,95.4
Marina Barrage,2014,Nov,18,5,18
Marina Barrage,2014,Nov,19,5.9,24.5
Marina Barrage,2014,Nov,20,5.6,23.8
Marina Barrage,2014,Nov,21,4.2,15.8
Marina Barrage,2014,Nov,22,3.9,18.4
Marina Barrage,2014,Nov,23,4.5,29.9
Marina Barrage,2014,Nov,24,4.6,35.3
Marina Barrage,2014,Nov,25,4.4,22.3
Marina Barrage,2014,Nov,26,5.6,33.8
Marina Barrage,2014,Nov,27,5.3,23
Marina Barrage,2014,Nov,28,5.1,25.2
Marina Barrage,2014,Nov,29,5.3,28.1
Marina Barrage,2014,Nov,30,4.4,18
Marina Barrage,2014,Dec,1,4.6,38.5
Marina Barrage,2014,Dec,2,4.1,18
Marina Barrage,2014,Dec,3,5.1,23.4
Marina Barrage,2014,Dec,4,4.2,31.3
Marina Barrage,2014,Dec,5,4.8,19.1
Marina Barrage,2014,Dec,6,5.4,43.2
Marina Barrage,2014,Dec,7,5.2,26.3
Marina Barrage,2014,Dec,8,6.2,30.6
Marina Barrage,2014,Dec,9,8.4,28.4
Marina Barrage,2014,Dec,10,8.9,29.2
Marina Barrage,2014,Dec,11,6.6,31.3
Marina Barrage,2014,Dec,12,7.8,28.4
Marina Barrage,2014,Dec,13,7.1,34.2
Marina Barrage,2014,Dec,14,5.3,20.5
Marina Barrage,2014,Dec,15,7.7,29.5
Marina Barrage,2014,Dec,16,6.1,23
Marina Barrage,2014,Dec,17,5.1,24.8
Marina Barrage,2014,Dec,18,7.4,27
Marina Barrage,2014,Dec,19,6.8,57.2
Marina Barrage,2014,Dec,20,5.6,27
Marina Barrage,2014,Dec,21,5.4,25.6
Marina Barrage,2014,Dec,22,5.9,61.9
Marina Barrage,2014,Dec,23,6.1,22.7
Marina Barrage,2014,Dec,24,6.2,27
Marina Barrage,2014,Dec,25,4.7,17.6
Marina Barrage,2014,Dec,26,5.5,25.6
Marina Barrage,2014,Dec,27,4.6,57.6
Marina Barrage,2014,Dec,28,7.3,29.2
Marina Barrage,2014,Dec,29,10.4,40
Marina Barrage,2014,Dec,30,10,35.6
Marina Barrage,2014,Dec,31,9.2,29.2
Khatib,2014,Jan,1,6.2,27
Khatib,2014,Jan,2,7.1,29.2
Khatib,2014,Jan,3,5.9,24.8
Khatib,2014,Jan,4,4.5,29.2
Khatib,2014,Jan,5,4.6,24.5
Khatib,2014,Jan,6,3.5,22.7
Khatib,2014,Jan,7,4.3,20.9
Khatib,2014,Jan,8,6.6,32.4
Khatib,2014,Jan,9,3.6,25.2
Khatib,2014,Jan,10,3.3,19.4
Khatib,2014,Jan,11,7,29.5
Khatib,2014,Jan,12,6.6,28.1
Khatib,2014,Jan,13,8.2,31
Khatib,2014,Jan,14,7.7,32.4
Khatib,2014,Jan,15,7.1,33.1
Khatib,2014,Jan,16,7.6,30.6
Khatib,2014,Jan,17,7.8,28.4
Khatib,2014,Jan,18,8.5,34.6
Khatib,2014,Jan,19,7.5,32.8
Khatib,2014,Jan,20,7.4,27.7
Khatib,2014,Jan,21,7.5,31.7
Khatib,2014,Jan,22,7.1,30.2
Khatib,2014,Jan,23,7.7,30.6
Khatib,2014,Jan,24,7.6,26.6
Khatib,2014,Jan,25,7.5,28.8
Khatib,2014,Jan,26,6.8,28.4
Khatib,2014,Jan,27,8,31.7
Khatib,2014,Jan,28,8.4,32.4
Khatib,2014,Jan,29,8.8,36
Khatib,2014,Jan,30,8,33.5
Khatib,2014,Jan,31,8.1,29.2
Khatib,2014,Feb,1,6.7,29.2
Khatib,2014,Feb,2,6.6,26.6
Khatib,2014,Feb,3,6.3,23.8
Khatib,2014,Feb,4,6.6,28.4
Khatib,2014,Feb,5,7.7,27.7
Khatib,2014,Feb,6,6.8,30.6
Khatib,2014,Feb,7,6.6,22.3
Khatib,2014,Feb,8,5.4,51.5
Khatib,2014,Feb,9,4.9,20.5
Khatib,2014,Feb,10,6,24.1
Khatib,2014,Feb,11,6.7,27
Khatib,2014,Feb,12,7.9,30.6
Khatib,2014,Feb,13,7.7,34.2
Khatib,2014,Feb,14,7.9,30.6
Khatib,2014,Feb,15,8.6,36.4
Khatib,2014,Feb,16,7.9,31
Khatib,2014,Feb,17,8.5,28.4
Khatib,2014,Feb,18,8.1,27.4
Khatib,2014,Feb,19,7.8,26.3
Khatib,2014,Feb,20,9.5,32.4
Khatib,2014,Feb,21,9,31.3
Khatib,2014,Feb,22,9.2,37.1
Khatib,2014,Feb,23,8.4,33.5
Khatib,2014,Feb,24,8.9,31.3
Khatib,2014,Feb,25,8,29.2
Khatib,2014,Feb,26,8.6,37.4
Khatib,2014,Feb,27,9.3,38.2
Khatib,2014,Feb,28,8.7,33.1
Khatib,2014,Mar,1,8.2,33.5
Khatib,2014,Mar,2,6.8,30.6
Khatib,2014,Mar,3,7,28.1
Khatib,2014,Mar,4,7,27.4
Khatib,2014,Mar,5,7.2,28.1
Khatib,2014,Mar,6,7.4,31
Khatib,2014,Mar,7,7.4,29.9
Khatib,2014,Mar,8,7.5,26.6
Khatib,2014,Mar,9,8.2,30.2
Khatib,2014,Mar,10,8.5,34.6
Khatib,2014,Mar,11,8.8,32
Khatib,2014,Mar,12,8.3,32.8
Khatib,2014,Mar,13,7.3,26.3
Khatib,2014,Mar,14,8,39.6
Khatib,2014,Mar,15,8.9,32
Khatib,2014,Mar,16,4.3,24.1
Khatib,2014,Mar,17,5,34.9
Khatib,2014,Mar,18,4.2,25.9
Khatib,2014,Mar,19,4.5,36
Khatib,2014,Mar,20,4,28.8
Khatib,2014,Mar,21,4.4,34.9
Khatib,2014,Mar,22,6.6,25.6
Khatib,2014,Mar,25,7.7,29.5
Khatib,2014,Mar,26,7.3,30.6
Khatib,2014,Mar,27,6.6,24.5
Khatib,2014,Mar,28,6,29.2
Khatib,2014,Mar,29,4.5,25.6
Khatib,2014,Mar,30,4.7,23.4
Khatib,2014,Mar,31,5.9,28.4
Khatib,2014,Apr,1,4.2,23.4
Khatib,2014,Apr,2,4.6,17.6
Khatib,2014,Apr,3,5.7,27
Khatib,2014,Apr,4,3.7,22
Khatib,2014,Apr,5,3.8,20.9
Khatib,2014,Apr,6,5.3,27
Khatib,2014,Apr,7,5.4,25.2
Khatib,2014,Apr,8,4.4,22
Khatib,2014,Apr,9,3.8,25.9
Khatib,2014,Apr,10,3.9,22.7
Khatib,2014,Apr,11,3.9,31.3
Khatib,2014,Apr,12,3.4,25.6
Khatib,2014,Apr,13,4.1,20.9
Khatib,2014,Apr,14,4,32
Khatib,2014,Apr,15,4.1,25.6
Khatib,2014,Apr,16,3.5,36
Khatib,2014,Apr,17,3.7,23
Khatib,2014,Apr,18,3.2,25.9
Khatib,2014,Apr,19,4.3,20.9
Khatib,2014,Apr,20,3.3,30.2
Khatib,2014,Apr,21,3.6,23.4
Khatib,2014,Apr,22,3.9,27.4
Khatib,2014,Apr,23,3.6,31.7
Khatib,2014,Apr,24,4.5,35.6
Khatib,2014,Apr,25,3.4,28.1
Khatib,2014,Apr,26,3.6,25.9
Khatib,2014,Apr,27,4.3,22.7
Khatib,2014,Apr,28,4.1,18
Khatib,2014,Apr,29,4.2,24.5
Khatib,2014,Apr,30,3.5,19.1
Khatib,2014,May,1,4.1,29.5
Khatib,2014,May,2,4,16.2
Khatib,2014,May,3,4.3,36.4
Khatib,2014,May,4,3.8,21.6
Khatib,2014,May,5,4.4,29.2
Khatib,2014,May,6,4.9,22
Khatib,2014,May,7,4.3,29.5
Khatib,2014,May,8,3.6,37.4
Khatib,2014,May,9,3,15.1
Khatib,2014,May,10,4,20.2
Khatib,2014,May,11,3.6,27.7
Khatib,2014,May,12,3.4,25.2
Khatib,2014,May,13,3.6,26.3
Khatib,2014,May,14,5.2,26.6
Khatib,2014,May,15,4.5,23.8
Khatib,2014,May,16,4,33.5
Khatib,2014,May,17,4.2,24.5
Khatib,2014,May,18,3,24.1
Khatib,2014,May,19,4.8,32.4
Khatib,2014,May,20,3.6,20.9
Khatib,2014,May,21,3.4,19.8
Khatib,2014,May,22,5.2,23.4
Khatib,2014,May,23,3.5,28.8
Khatib,2014,May,24,4.4,23.8
Khatib,2014,May,25,3.8,20.9
Khatib,2014,May,26,3.6,32.4
Khatib,2014,May,27,4.4,28.4
Khatib,2014,May,28,3.9,24.5
Khatib,2014,May,29,3.8,19.4
Khatib,2014,May,30,4.2,25.2
Khatib,2014,May,31,5.5,26.3
Khatib,2014,Jun,1,3.7,20.2
Khatib,2014,Jun,2,3.2,22.3
Khatib,2014,Jun,3,3.6,19.1
Khatib,2014,Jun,4,3.5,23
Khatib,2014,Jun,5,4.2,28.8
Khatib,2014,Jun,6,4,33.8
Khatib,2014,Jun,7,4.1,23.8
Khatib,2014,Jun,8,5,23
Khatib,2014,Jun,9,4,36.7
Khatib,2014,Jun,10,4.4,21.6
Khatib,2014,Jun,11,4.8,22
Khatib,2014,Jun,12,5.6,45
Khatib,2014,Jun,13,4.8,20.9
Khatib,2014,Jun,14,2.9,36.7
Khatib,2014,Jun,15,4.2,22.7
Khatib,2014,Jun,16,5.8,25.6
Khatib,2014,Jun,17,6.1,24.8
Khatib,2014,Jun,18,5.7,31.3
Khatib,2014,Jun,19,4.7,33.1
Khatib,2014,Jun,20,6.1,33.5
Khatib,2014,Jun,21,4.7,26.6
Khatib,2014,Jun,22,4.2,23.4
Khatib,2014,Jun,23,3.9,22.7
Khatib,2014,Jun,24,3.7,38.5
Khatib,2014,Jun,25,5.9,41
Khatib,2014,Jun,26,5.4,24.8
Khatib,2014,Jun,27,5.2,26.6
Khatib,2014,Jun,28,4,19.8
Khatib,2014,Jun,29,3.6,25.9
Khatib,2014,Jun,30,4.9,23
Khatib,2014,Jul,1,3.5,27
Khatib,2014,Jul,2,5.1,22.7
Khatib,2014,Jul,3,4.5,24.8
Khatib,2014,Jul,4,3.5,23.8
Khatib,2014,Jul,5,3.7,30.6
Khatib,2014,Jul,6,4.4,27.4
Khatib,2014,Jul,7,4.7,36
Khatib,2014,Jul,8,4.7,28.4
Khatib,2014,Jul,9,5,32.8
Khatib,2014,Jul,10,3.6,22
Khatib,2014,Jul,11,3.6,20.9
Khatib,2014,Jul,12,4.4,21.6
Khatib,2014,Jul,13,6.3,22
Khatib,2014,Jul,14,4.9,22.3
Khatib,2014,Jul,15,5.4,20.9
Khatib,2014,Jul,16,4.4,18.4
Khatib,2014,Jul,17,4.6,24.8
Khatib,2014,Jul,18,5.6,25.9
Khatib,2014,Jul,19,4,32.4
Khatib,2014,Jul,20,4.8,23
Khatib,2014,Jul,21,6,24.5
Khatib,2014,Jul,22,7.2,31.3
Khatib,2014,Jul,23,5.4,25.6
Khatib,2014,Jul,24,5.4,24.5
Khatib,2014,Jul,25,5.7,26.3
Khatib,2014,Jul,26,6.4,24.8
Khatib,2014,Jul,27,4.6,37.1
Khatib,2014,Jul,28,4.4,30.2
Khatib,2014,Jul,29,3.9,33.8
Khatib,2014,Jul,30,3,39.6
Khatib,2014,Jul,31,5.8,23.4
Khatib,2014,Aug,1,4.8,21.6
Khatib,2014,Aug,2,5.4,35.3
Khatib,2014,Aug,3,5.9,27.7
Khatib,2014,Aug,4,6,27.7
Khatib,2014,Aug,5,5.4,40.7
Khatib,2014,Aug,6,4.5,30.2
Khatib,2014,Aug,7,5.4,28.4
Khatib,2014,Aug,8,5,21.6
Khatib,2014,Aug,9,5.7,28.4
Khatib,2014,Aug,10,4.2,31.3
Khatib,2014,Aug,11,3.9,23
Khatib,2014,Aug,12,3.8,24.1
Khatib,2014,Aug,13,4,18
Khatib,2014,Aug,14,4.9,23.4
Khatib,2014,Aug,15,2.9,23
Khatib,2014,Aug,16,4.5,22.7
Khatib,2014,Aug,17,4.5,19.1
Khatib,2014,Aug,18,5.4,23.8
Khatib,2014,Aug,19,4.2,25.6
Khatib,2014,Aug,20,3.8,21.6
Khatib,2014,Aug,21,3.5,28.8
Khatib,2014,Aug,22,5.4,26.3
Khatib,2014,Aug,23,3.9,29.5
Khatib,2014,Aug,24,3.9,23
Khatib,2014,Aug,25,3.3,24.5
Khatib,2014,Aug,26,4.2,19.1
Khatib,2014,Aug,27,4.5,27
Khatib,2014,Aug,28,3.3,29.9
Khatib,2014,Aug,29,4.6,22
Khatib,2014,Aug,30,3.5,23.8
Khatib,2014,Aug,31,3.4,19.4
Khatib,2014,Sep,1,4.8,20.9
Khatib,2014,Sep,2,5.1,22.3
Khatib,2014,Sep,3,3.7,36.7
Khatib,2014,Sep,4,4.2,19.4
Khatib,2014,Sep,5,5.5,32.4
Khatib,2014,Sep,6,6.7,32
Khatib,2014,Sep,7,3.4,24.5
Khatib,2014,Sep,8,4.3,22
Khatib,2014,Sep,9,5,25.6
Khatib,2014,Sep,10,5.8,25.6
Khatib,2014,Sep,11,4.4,24.8
Khatib,2014,Sep,12,5.4,25.2
Khatib,2014,Sep,13,6.1,32.4
Khatib,2014,Sep,14,5.5,27.7
Khatib,2014,Sep,15,6.9,29.5
Khatib,2014,Sep,16,5.8,24.8
Khatib,2014,Sep,17,4.9,25.6
Khatib,2014,Sep,18,5.2,24.8
Khatib,2014,Sep,19,5.4,30.2
Khatib,2014,Sep,20,4,21.2
Khatib,2014,Sep,21,5.4,28.1
Khatib,2014,Sep,22,5.4,27
Khatib,2014,Sep,23,5,22
Khatib,2014,Sep,24,5.2,22
Khatib,2014,Sep,25,4.4,26.6
Khatib,2014,Sep,26,4.5,23.4
Khatib,2014,Sep,27,5.4,25.9
Khatib,2014,Sep,28,4.9,20.9
Khatib,2014,Sep,29,5.2,20.9
Khatib,2014,Sep,30,4.7,19.8
Khatib,2014,Oct,1,5.9,23.4
Khatib,2014,Oct,2,4.2,19.8
Khatib,2014,Oct,3,5.2,21.6
Khatib,2014,Oct,4,5.5,25.6
Khatib,2014,Oct,5,5.3,33.1
Khatib,2014,Oct,6,5.6,26.3
Khatib,2014,Oct,7,5.9,26.6
Khatib,2014,Oct,8,5.4,21.6
Khatib,2014,Oct,9,4.9,24.1
Khatib,2014,Oct,11,4.1,25.6
Khatib,2014,Oct,12,4.1,19.8
Khatib,2014,Oct,13,3.6,19.1
Khatib,2014,Oct,14,3.3,33.5
Khatib,2014,Oct,15,3.9,24.5
Khatib,2014,Oct,16,3.8,31.3
Khatib,2014,Oct,17,3.8,24.1
Khatib,2014,Oct,18,4,22
Khatib,2014,Oct,19,4.4,24.1
Khatib,2014,Oct,20,4,22.3
Khatib,2014,Oct,21,3.6,31
Khatib,2014,Oct,22,2.3,9.7
Khatib,2014,Oct,23,4,19.4
Khatib,2014,Oct,24,4.5,22.7
Khatib,2014,Oct,25,4.9,22.7
Khatib,2014,Oct,26,6,24.8
Khatib,2014,Oct,27,3.9,31.3
Khatib,2014,Oct,28,3.6,24.5
Khatib,2014,Oct,29,4.5,22.7
Khatib,2014,Oct,30,4,33.5
Khatib,2014,Oct,31,3.5,41.4
Khatib,2014,Nov,1,3.7,17.3
Khatib,2014,Nov,2,4.3,23
Khatib,2014,Nov,3,4.6,25.2
Khatib,2014,Nov,4,5.3,24.5
Khatib,2014,Nov,5,4.3,24.8
Khatib,2014,Nov,6,4,40.7
Khatib,2014,Nov,7,4,27.7
Khatib,2014,Nov,8,4.9,23
Khatib,2014,Nov,9,3.9,23.4
Khatib,2014,Nov,10,4.2,26.3
Khatib,2014,Nov,11,3.3,27.7
Khatib,2014,Nov,12,3.4,61.2
Khatib,2014,Nov,13,3.9,38.2
Khatib,2014,Nov,14,4.9,28.1
Khatib,2014,Nov,15,3.3,24.5
Khatib,2014,Nov,16,3.2,25.6
Khatib,2014,Nov,17,4,31
Khatib,2014,Nov,18,3,11.9
Khatib,2014,Nov,19,4.5,25.9
Khatib,2014,Nov,20,3.9,26.6
Khatib,2014,Nov,21,3.1,28.1
Khatib,2014,Nov,22,3.6,29.9
