Week,Year,Title,Studio,Weekly Gross,Theater Count
32,2011,Cars 2,BV,1066583,494
32,2011,Cave of Forgotten Dreams,IFC,31424,16
32,2011,Circo,FRun,100,1
32,2011,City of Life and Death,Kino,2767,3
32,2011,Conan O'Brien Can't Stop,Abr.,2846,3
32,2011,CornerStore,STP,18493,1
32,2011,Cowboys & Aliens,Uni.,11419815,3310
32,2011,"Crazy, Stupid, Love.",WB,10997309,2635
32,2011,Crime After Crime,LSF,7541,5
32,2011,Daylight (2011),CP,189,1
32,2011,Deep Sea 3D (IMAX),WB,13219,2
32,2011,El Bulli: Cooking in Progress,AM,15415,2
32,2011,Everything Must Go,RAtt.,1966,3
32,2011,Final Destination 5,WB (NL),24623220,3155
32,2011,Friends with Benefits,SGem,2945593,1294
32,2011,Fright Night (2011),BV,400000,1700
32,2011,Galapagos (IMAX),Imax,537,1
32,2011,Glee The 3D Concert Movie,Fox,8639285,2040
32,2011,Good Neighbors,Magn.,1355,3
32,2011,Green Lantern,WB,634559,242
32,2011,Gun Hill Road,MFG,40470,10
32,2011,Harry Potter and the Deathly Hallows Part 2,WB,11410548,2414
32,2011,"Hey, Boo: Harper Lee & To Kill A Mockingbird",FRun,1050,1
32,2011,Horrible Bosses,WB (NL),3731000,1338
32,2011,Hubble 3D,WB,220844,28
32,2011,If a Tree Falls: A Story of the Earth Liberation Front,Osci.,4248,2
32,2011,In a Better World,SPC,18572,15
32,2011,Incendies (U.S. only),SPC,16492,11
32,2011,Insidious,FD,7521,13
32,2011,Into Eternity,ICir,130,1
32,2011,Jig,Scre.,2944,2
32,2011,Judy Moody and the NOT Bummer Summer,Rela.,25514,55
32,2011,Kung Fu Panda 2,P/DW,575846,252
32,2011,Larry Crowne,Uni.,135230,166
32,2011,Le Quattro Volte,Lorb.,799,1
32,2011,Le Rayon Vert (Summer),FDesk,1102,1
32,2011,Leap Year (2011),Strand,720,1
32,2011,Life in a Day,NGE,25602,17
32,2011,"Life, Above All",SPC,4268,4
32,2011,Love Etc.,Pala.,2778,1
32,2011,Magic Trip,Magn.,30115,7
32,2011,Meek's Cutoff,Osci.,3107,4
32,2011,Midnight in Paris,SPC,1101522,328
32,2011,Monsieur Verdoux (re-issue),FDesk,453,1
32,2011,Monte Carlo,Fox,141160,124
32,2011,Mr. Popper's Penguins,Fox,617227,294
32,2011,My Dog Tulip,NYer,835,1
32,2011,My Perestroika,ICir,920,2
32,2011,Mysteries of Lisbon,MBox,22654,2
32,2011,Nostalgia for the Light,Icar.,5698,2
32,2011,Over Your Cities Grass Will Grow,AM,14657,1
32,2011,Page One: A Year Inside the New York Times,Magn.,30658,23
32,2011,Passione,Abr.,13576,5
32,2011,Phil Ochs: There But For Fortune,FRun,718,1
32,2011,Pianomania,FRun,1030,1
32,2011,Pirates of the Caribbean: On Stranger Tides,BV,528235,254
32,2011,Poetry,Kino,177,1
32,2011,Point Blank,Magn.,96895,21
32,2011,Project Nim,RAtt.,38024,18
32,2011,Queen to Play,Zeit.,7068,4
32,2011,Rapt,Lorb.,2542,2
32,2011,Red State,SMod,152535,1
32,2011,Rejoice and Shout,Magn.,2222,4
32,2011,Rio,Fox,111484,99
32,2011,Rise of the Planet of the Apes,Fox,40088441,3691
32,2011,Road to Nowhere,Mont.,1248,1
32,2011,Salvation Boulevard,IFC,2559,4
32,2011,Sarah's Key,Wein.,764906,101
32,2011,Sea Rex 3D: Journey to a Prehistoric World,3D,72146,10
32,2011,Senna,PDA,111499,2
32,2011,Sex and Zen 3D: Extreme Ecstasy,CL,1656,1
32,2011,Sholem Aleichem: Laughing in the Darkness,ICir,65012,17
32,2011,Singham,Relbig.,5456,8
32,2011,Small Town Murder Songs,Mont.,468,1
32,2011,Snow Flower and the Secret Fan,FoxS,149367,104
32,2011,Space Station 3-D (IMAX),Imax,42511,2
32,2011,Submarine,Wein.,4096,7
32,2011,Super 8,Par.,177988,108
32,2011,Tabloid,IFC,59590,30
32,2011,Terri,ATO,28667,21
32,2011,The Change-Up,Uni.,9613135,2913
32,2011,The Conspirator,RAtt.,1391,2
32,2011,The Devil's Double,LGF,414297,89
32,2011,The Double Hour,Gold.,12372,12
32,2011,The Future,RAtt.,100953,20
32,2011,The Guard,SPC,410366,47
32,2011,The Hangover Part II,WB,283348,232
32,2011,The Help,BV,41448344,2534
32,2011,The Interrupters,CGld,26131,2
32,2011,The Last Mountain,Da.,6368,5
32,2011,The Man Who Fell to Earth (35th anniversary re-issue),Rialto,3690,1
32,2011,The Myth of the American Sleepover,IFC,2890,1
32,2011,The Names of Love,MBox,23854,11
32,2011,The Perfect Host,Magn.,5209,6
32,2011,The Robber,Kino,1165,2
32,2011,The Salvation Poem (Poema de Salvacion),CZ,125,1
32,2011,The Sleeping Beauty,Strand,726,1
32,2011,The Smurfs,Sony,21698845,3427
32,2011,The Topp Twins: Untouchable Girls,Argo.,1260,2
32,2011,The Tree,Zeit.,5866,6
32,2011,The Tree of Life,FoxS,260489,118
32,2011,The Trip (2011),IFC,118541,55
32,2011,The Tunnel (2011),BR,502,1
32,2011,The Whistleblower,Gold.,171705,22
32,2011,The Woodmans,Lorb.,610,1
32,2011,Thor,Par.,86616,81
32,2011,Transformers: Dark of the Moon,P/DW,2049562,886
32,2011,T-Rex: Back to the Cretaceous (IMAX),Imax,6748,1
32,2011,Trigun: Badlands Rumble,Elev.,1897,1
32,2011,Trollhunter,Magn.,12846,14
32,2011,"Tuesday, After Christmas",Lorb.,834,2
32,2011,Turtle: The Incredible Journey,Hann.,22731,9
32,2011,Under the Sea 3D,WB,84015,11
32,2011,Winnie the Pooh,BV,641479,409
32,2011,X-Men: First Class,Fox,307397,183
32,2011,Zindagi Na Milegi Dobara,Eros,104169,100
32,2011,Zookeeper,Sony,1568869,748
31,2011,13 Assassins,Magn.,3104,4
31,2011,35 and Ticking,Imag.,15012,5
31,2011,A Better Life,Sum.,57186,74
31,2011,Another Earth,FoxS,252420,55
31,2011,Attack the Block,SGem,128046,8
31,2011,Bad Teacher,Sony,525452,314
31,2011,Battleship Potemkin (2011 re-issue),Kino,2039,1
31,2011,"Beats, Rhymes & Life: The Travels of a Tribe Called Quest",SPC,120277,38
31,2011,Beginners,Focus,264196,126
31,2011,Bellflower,Osci.,31950,2
31,2011,Bill Cunningham New York,Zeit.,9562,4
31,2011,Born to Be Wild (IMAX),WB,515176,49
31,2011,Bride Flight,MBox,25596,19
31,2011,Bridesmaids,Uni.,865710,374
31,2011,Buck,IFC,310856,126
31,2011,Cameraman: The Work and Life of Jack Cardiff,Strand,2643,3
31,2011,Captain America: The First Avenger,Par.,19578161,3620
31,2011,Cars 2,BV,1952162,773
31,2011,Cave of Forgotten Dreams,IFC,57883,28
31,2011,City of Life and Death,Kino,2316,2
31,2011,Conan O'Brien Can't Stop,Abr.,2711,3
31,2011,Cowboys & Aliens,Uni.,22242645,3754
31,2011,"Crazy, Stupid, Love.",WB,18387190,3020
31,2011,Crime After Crime,LSF,11913,4
31,2011,Deep Sea 3D (IMAX),WB,17310,2
31,2011,Delhi Belly,UTV,5404,6
31,2011,Double Dhamaal,Relbig.,19,1
31,2011,El Bulli: Cooking in Progress,AM,20784,1
31,2011,Everything Must Go,RAtt.,4653,8
31,2011,Fast Five,Uni.,90725,86
31,2011,Film Socialisme,Lorb.,1080,2
31,2011,Forks Over Knives,Pas.,5641,4
31,2011,Four Adventures of Reinette and Mirabelle (2011 re-release),FDesk,402,1
31,2011,Friends with Benefits,SGem,7394478,2240
31,2011,Galapagos (IMAX),Imax,643,1
31,2011,Good Neighbors,Magn.,938,2
31,2011,Green Lantern,WB,171109,108
31,2011,Gun Hill Road,MFG,52027,3
31,2011,Harry Potter and the Deathly Hallows Part 2,WB,19444927,3175
31,2011,Hobo With a Shotgun,Magn.,1087,3
31,2011,Horrible Bosses,WB (NL),7022483,2025
31,2011,Hubble 3D,WB,225759,32
31,2011,If a Tree Falls: A Story of the Earth Liberation Front,Osci.,2001,4
31,2011,In a Better World,SPC,17013,12
31,2011,Incendies (U.S. only),SPC,27887,15
31,2011,Insidious,FD,17956,26
31,2011,Into Eternity,ICir,300,1
31,2011,Jig,Scre.,13641,4
31,2011,Judy Moody and the NOT Bummer Summer,Rela.,57080,88
31,2011,Kung Fu Panda 2,P/DW,886913,290
31,2011,Larry Crowne,Uni.,235975,229
31,2011,Le Quattro Volte,Lorb.,124,1
31,2011,Le Rayon Vert (Summer),FDesk,780,1
31,2011,Life in a Day,NGE,59060,19
31,2011,"Life, Above All",SPC,13735,12
31,2011,Love Etc.,Pala.,7293,2
31,2011,Magic Trip,Magn.,23614,4
31,2011,Meek's Cutoff,Osci.,7694,4
31,2011,Midnight in Paris,SPC,1456647,399
31,2011,Monsieur Verdoux (re-issue),FDesk,658,2
31,2011,Monte Carlo,Fox,214551,141
31,2011,Mr. Popper's Penguins,Fox,687577,327
31,2011,My Perestroika,ICir,852,1
31,2011,Mysteries of Lisbon,MBox,22645,2
31,2011,Nine Nation Animation,Shorts,1107,2
31,2011,Nostalgia for the Light,Icar.,686,1
31,2011,Over Your Cities Grass Will Grow,AM,4033,1
31,2011,Page One: A Year Inside the New York Times,Magn.,60355,43
31,2011,Passione,Abr.,26049,5
31,2011,Phil Ochs: There But For Fortune,FRun,795,1
31,2011,Pianomania,FRun,3216,2
31,2011,Pirates of the Caribbean: On Stranger Tides,BV,749981,274
31,2011,Poetry,Kino,3217,1
31,2011,Point Blank,Magn.,68087,9
31,2011,POM Wonderful Presents: The Greatest Movie Ever Sold,SPC,2043,3
31,2011,Project Nim,RAtt.,37965,21
31,2011,Queen to Play,Zeit.,6376,5
31,2011,Rapt,Lorb.,537,1
31,2011,Raw Faith,AM,370,1
31,2011,Rejoice and Shout,Magn.,4001,5
31,2011,Rio,Fox,224229,139
31,2011,Rise of the Planet of the Apes,Fox,77375919,3648
31,2011,Road to Nowhere,Mont.,2401,1
31,2011,Salvation Boulevard,IFC,5917,3
31,2011,Sarah's Key,Wein.,805921,67
31,2011,Sea Monsters: A Prehistoric Adventure (IMAX),NGE,785,1
31,2011,Sea Rex 3D: Journey to a Prehistoric World,3D,90306,11
31,2011,Sholem Aleichem: Laughing in the Darkness,ICir,75533,14
31,2011,Singham,Relbig.,30038,29
31,2011,Small Town Murder Songs,Mont.,446,1
31,2011,Snow Flower and the Secret Fan,FoxS,276270,116
31,2011,Space Station 3-D (IMAX),Imax,53570,3
31,2011,Submarine,Wein.,7093,10
31,2011,Super 8,Par.,265035,174
31,2011,Tabloid,IFC,69772,27
31,2011,Terri,ATO,49114,17
31,2011,The Arbor,Strand,2092,2
31,2011,The Change-Up,Uni.,19532205,2913
31,2011,The Conspirator,RAtt.,834,2
31,2011,The Devil's Double,LGF,294816,33
31,2011,The Double Hour,Gold.,22178,16
31,2011,The Future,RAtt.,126427,18
31,2011,The Guard,SPC,272231,19
31,2011,The Hangover Part II,WB,463624,303
31,2011,The Help,BV,9873826,2511
31,2011,The Interrupters,CGld,6238,2
31,2011,The Last Mountain,Da.,3910,3
31,2011,The Man Who Fell to Earth (35th anniversary re-issue),Rialto,6180,2
31,2011,The Myth of the American Sleepover,IFC,11274,3
31,2011,The Names of Love,MBox,38694,10
31,2011,The Perfect Host,Magn.,7669,5
31,2011,The Robber,Kino,3588,2
31,2011,The Salvation Poem (Poema de Salvacion),CZ,1635,2
31,2011,The Smurfs,Sony,32843829,3395
31,2011,The Topp Twins: Untouchable Girls,Argo.,307,1
31,2011,The Tree,Zeit.,1080,2
31,2011,The Tree of Life,FoxS,410433,170
31,2011,The Trip (2011),IFC,179737,62
31,2011,The Tunnel (2011),BR,1030,1
31,2011,The Undefeated (2011),ArcEnt,3258,2
31,2011,The Whistleblower,Gold.,87381,7
31,2011,Thor,Par.,181245,141
31,2011,Transformers: Dark of the Moon,P/DW,4725827,1854
31,2011,T-Rex: Back to the Cretaceous (IMAX),Imax,5748,1
31,2011,Trigun: Badlands Rumble,Elev.,4562,1
31,2011,Trollhunter,Magn.,15290,16
31,2011,Turtle: The Incredible Journey,Hann.,29648,9
31,2011,Uncle Boonmee Who Can Recall His Past Lives,Strand,2063,1
31,2011,Under the Sea 3D,WB,95906,14
31,2011,Viva Riva!,MBox,842,2
31,2011,Water for Elephants,Fox,24898,24
31,2011,Went The Day Well? (2011 re-release),Rialto,4009,1
31,2011,Winnie the Pooh,BV,1274218,615
31,2011,X-Men: First Class,Fox,577954,236
31,2011,Zindagi Na Milegi Dobara,Eros,242843,100
31,2011,Zookeeper,Sony,3352671,1458
30,2011,13 Assassins,Magn.,3887,7
30,2011,35 and Ticking,Imag.,1009,2
30,2011,A Better Life,Sum.,114525,108
30,2011,Another Earth,FoxS,169955,20
30,2011,Attack the Block,SGem,218090,8
30,2011,Bad Teacher,Sony,1296735,765
30,2011,"Beats, Rhymes & Life: The Travels of a Tribe Called Quest",SPC,189758,43
30,2011,Beginners,Focus,359731,147
30,2011,Bill Cunningham New York,Zeit.,13291,5
30,2011,Born to Be Wild (IMAX),WB,531930,49
30,2011,Bride Flight,MBox,36146,19
30,2011,Bridesmaids,Uni.,1345680,484
30,2011,Buck,IFC,283815,111
30,2011,Cameraman: The Work and Life of Jack Cardiff,Strand,2012,1
30,2011,Captain America: The First Avenger,Par.,38314777,3715
30,2011,Cars 2,BV,3814946,1763
30,2011,Cave of Forgotten Dreams,IFC,62019,31
30,2011,City of Life and Death,Kino,574,1
30,2011,Conan O'Brien Can't Stop,Abr.,7096,5
30,2011,Cowboys & Aliens,Uni.,51620065,3750
30,2011,"Crazy, Stupid, Love.",WB,30085106,3020
30,2011,Crime After Crime,LSF,3460,2
30,2011,Daylight (2011),CP,752,1
30,2011,Deep Sea 3D (IMAX),WB,18937,3
30,2011,Delhi Belly,UTV,12032,7
30,2011,Double Dhamaal,Relbig.,60,1
30,2011,El Bulli: Cooking in Progress,AM,24080,1
30,2011,Every Man for Himself (2010 re-issue),FDesk,422,1
30,2011,Everything Must Go,RAtt.,5820,8
30,2011,Fast Five,Uni.,196825,125
30,2011,Film Socialisme,Lorb.,255,1
30,2011,Forks Over Knives,Pas.,9472,6
30,2011,Friends with Benefits,SGem,14938123,2926
30,2011,Galapagos (IMAX),Imax,539,1
30,2011,Good Neighbors,Magn.,4779,3
30,2011,Green Lantern,WB,315983,135
30,2011,Harry Potter and the Deathly Hallows Part 2,WB,34106505,4145
30,2011,Hesher,WHE,1300,2
30,2011,Hobo With a Shotgun,Magn.,3111,4
30,2011,Horrible Bosses,WB (NL),11440611,2510
30,2011,How to Live Forever,Vari.,7462,2
30,2011,Hubble 3D,WB,246486,28
30,2011,I Am,Pala.,1706,3
30,2011,If a Tree Falls: A Story of the Earth Liberation Front,Osci.,2443,3
30,2011,In a Better World,SPC,17236,15
30,2011,Incendies (U.S. only),SPC,33470,22
30,2011,Insidious,FD,31700,41
30,2011,Jig,Scre.,8232,2
30,2011,Judy Moody and the NOT Bummer Summer,Rela.,114668,161
30,2011,Kung Fu Panda 2,P/DW,1176104,319
30,2011,Larry Crowne,Uni.,392100,335
30,2011,Le Quattro Volte,Lorb.,1060,2
30,2011,Life in a Day,NGE,116392,11
30,2011,"Life, Above All",SPC,7802,5
30,2011,Love Etc.,Pala.,6890,2
30,2011,Making the Boys,FRun,263,1
30,2011,Meek's Cutoff,Osci.,15565,7
30,2011,Midnight in Paris,SPC,1809654,471
30,2011,Monte Carlo,Fox,247469,168
30,2011,Mr. Popper's Penguins,Fox,861931,412
30,2011,My Perestroika,ICir,124,1
30,2011,Nine Nation Animation,Shorts,2367,2
30,2011,Nostalgia for the Light,Icar.,1592,1
30,2011,Page One: A Year Inside the New York Times,Magn.,103003,52
30,2011,Passione,Abr.,21628,3
30,2011,Phil Ochs: There But For Fortune,FRun,2378,1
30,2011,Pianomania,FRun,484,1
30,2011,Pirates of the Caribbean: On Stranger Tides,BV,371469,246
30,2011,Point Blank,Magn.,62127,6
30,2011,POM Wonderful Presents: The Greatest Movie Ever Sold,SPC,4990,9
30,2011,Potiche,MBox,469,1
30,2011,Project Nim,RAtt.,51349,21
30,2011,Queen to Play,Zeit.,10615,6
30,2011,Rapt,Lorb.,1444,1
30,2011,Raw Faith,AM,1320,1
30,2011,Rejoice and Shout,Magn.,2622,3
30,2011,Rio,Fox,347441,174
30,2011,Road to Nowhere,Mont.,1009,2
30,2011,Salvation Boulevard,IFC,2772,2
30,2011,Sarah's Key,Wein.,562048,33
30,2011,Sea Rex 3D: Journey to a Prehistoric World,3D,81650,10
30,2011,Sholem Aleichem: Laughing in the Darkness,ICir,54664,8
30,2011,Singham,Relbig.,87384,39
30,2011,Snow Flower and the Secret Fan,FoxS,311420,93
30,2011,Space Station 3-D (IMAX),Imax,44373,1
30,2011,Submarine,Wein.,17576,19
30,2011,Super 8,Par.,476713,325
30,2011,Tabloid,IFC,113359,37
30,2011,Terri,ATO,60473,24
30,2011,The Arbor,Strand,512,1
30,2011,The Conspirator,RAtt.,510,3
30,2011,The Devil's Double,LGF,143715,5
30,2011,The Double Hour,Gold.,26117,17
30,2011,The First Grader,NGE,1467,3
30,2011,The Future,RAtt.,44430,1
30,2011,The Guard,SPC,115173,4
30,2011,The Hangover Part II,WB,667987,346
30,2011,The Harvest/La Cosecha,CLS,3709,1
30,2011,The Interrupters,CGld,11552,1
30,2011,The Last Mountain,Da.,1387,2
30,2011,The Man Who Fell to Earth (35th anniversary re-issue),Rialto,6156,3
30,2011,The Music Never Stopped,RAtt.,944,2
30,2011,The Myth of the American Sleepover,IFC,11989,2
30,2011,The Names of Love,MBox,35772,9
30,2011,The Perfect Host,Magn.,4368,4
30,2011,The Robber,Kino,2707,1
30,2011,The Salvation Poem (Poema de Salvacion),CZ,8544,13
30,2011,The Sleeping Beauty,Strand,1968,3
30,2011,The Smurfs,Sony,55201831,3395
30,2011,The Topp Twins: Untouchable Girls,Argo.,2998,1
30,2011,The Tree,Zeit.,3487,3
30,2011,The Tree of Life,FoxS,550790,196
30,2011,The Trip (2011),IFC,152159,53
30,2011,The Undefeated (2011),ArcEnt,6125,4
30,2011,Thor,Par.,343283,190
30,2011,Transformers: Dark of the Moon,P/DW,9236927,2604
30,2011,T-Rex: Back to the Cretaceous (IMAX),Imax,7514,1
30,2011,Trollhunter,Magn.,11105,12
30,2011,"Tuesday, After Christmas",Lorb.,1352,1
30,2011,Turtle: The Incredible Journey,Hann.,18548,4
30,2011,Uncle Boonmee Who Can Recall His Past Lives,Strand,896,1
30,2011,Under the Sea 3D,WB,108046,13
30,2011,Viva Riva!,MBox,1477,4
30,2011,Water for Elephants,Fox,45670,41
30,2011,Went The Day Well? (2011 re-release),Rialto,1656,1
30,2011,Winnie the Pooh,BV,2975981,1632
30,2011,Winter in Wartime,SPC,834,2
30,2011,X-Men: First Class,Fox,486450,254
30,2011,Zindagi Na Milegi Dobara,Eros,458970,100
30,2011,Zookeeper,Sony,6913924,2418
29,2011,13 Assassins,Magn.,9088,8
29,2011,35 and Ticking,Imag.,2127,3
29,2011,A Better Life,Sum.,310250,182
29,2011,A Little Help,Free,69430,24
29,2011,Anchor Baby,AGF,980,1
29,2011,Another Earth,FoxS,112266,4
29,2011,Bad Teacher,Sony,4120644,2034
29,2011,Battleship Potemkin (2011 re-issue),Kino,1008,1
29,2011,"Beats, Rhymes & Life: The Travels of a Tribe Called Quest",SPC,223579,54
29,2011,Beginners,Focus,618975,157
29,2011,Bill Cunningham New York,Zeit.,17519,6
29,2011,Blank City,IR,165,1
29,2011,Born to Be Wild (IMAX),WB,565624,48
29,2011,Bride Flight,MBox,36634,17
29,2011,Bridesmaids,Uni.,2091100,680
29,2011,Buck,IFC,422116,128
29,2011,Captain America: The First Avenger,Par.,91867268,3715
29,2011,Cars 2,BV,9050110,2668
29,2011,Cave of Forgotten Dreams,IFC,89240,42
29,2011,Circo,FRun,680,1
29,2011,City of Life and Death,Kino,2913,3
29,2011,Conan O'Brien Can't Stop,Abr.,4243,2
29,2011,Crime After Crime,LSF,2274,3
29,2011,Daylight (2011),CP,519,1
29,2011,Deep Sea 3D (IMAX),WB,19157,3
29,2011,Delhi Belly,UTV,49340,67
29,2011,Double Dhamaal,Relbig.,715,2
29,2011,El Bulli: Cooking in Progress,AM,6317,1
29,2011,Everything Must Go,RAtt.,10111,9
29,2011,Farmageddon,KMP,852,1
29,2011,Fast Five,Uni.,274000,174
29,2011,Film Socialisme,Lorb.,215,1
29,2011,Forks Over Knives,Pas.,12184,7
29,2011,Four Adventures of Reinette and Mirabelle (2011 re-release),FDesk,6742,1
29,2011,Friends with Benefits,SGem,28900281,2926
29,2011,Galapagos (IMAX),Imax,632,1
29,2011,Green Lantern,WB,605512,421
29,2011,Harry Potter and the Deathly Hallows Part 2,WB,70417440,4375
29,2011,Hesher,WHE,2441,2
29,2011,"Hey, Boo: Harper Lee & To Kill A Mockingbird",FRun,329,1
29,2011,Hobo With a Shotgun,Magn.,2875,5
29,2011,Horrible Bosses,WB (NL),18419168,3104
29,2011,How to Live Forever,Vari.,1840,1
29,2011,Hubble 3D,WB,254461,27
29,2011,I Am,Pala.,3609,4
29,2011,If a Tree Falls: A Story of the Earth Liberation Front,Osci.,12832,5
29,2011,In a Better World,SPC,10981,8
29,2011,Incendies (U.S. only),SPC,59220,29
29,2011,Insidious,FD,61147,59
29,2011,Into Eternity,ICir,1639,1
29,2011,Judy Moody and the NOT Bummer Summer,Rela.,292660,190
29,2011,Kung Fu Panda 2,P/DW,560912,250
29,2011,Larry Crowne,Uni.,1537010,1035
29,2011,Le Quattro Volte,Lorb.,3934,3
29,2011,Le Rayon Vert (Summer),FDesk,1547,1
29,2011,"Life, Above All",SPC,26889,10
29,2011,Love Etc.,Pala.,2560,2
29,2011,Lucky (2011),P4,2132,3
29,2011,Make Believe,CS,1760,1
29,2011,Meek's Cutoff,Osci.,8604,5
29,2011,Midnight in Paris,SPC,2716475,621
29,2011,Monte Carlo,Fox,843441,360
29,2011,Mr. Popper's Penguins,Fox,1592175,591
29,2011,Nine Nation Animation,Shorts,2058,1
29,2011,Nostalgia for the Light,Icar.,1602,2
29,2011,Page One: A Year Inside the New York Times,Magn.,147148,65
29,2011,Passione,Abr.,20375,4
29,2011,Pirates of the Caribbean: On Stranger Tides,BV,518083,246
29,2011,Poetry,Kino,1492,2
29,2011,POM Wonderful Presents: The Greatest Movie Ever Sold,SPC,412,2
29,2011,Potiche,MBox,4716,2
29,2011,Project Nim,RAtt.,74192,19
29,2011,Queen to Play,Zeit.,18754,12
29,2011,Rapt,Lorb.,8760,3
29,2011,Rejoice and Shout,Magn.,3456,4
29,2011,Rio,Fox,561662,210
29,2011,Road to Nowhere,Mont.,5098,5
29,2011,Salvation Boulevard,IFC,1720,2
29,2011,Sarah's Key,Wein.,169960,5
29,2011,Sea Rex 3D: Journey to a Prehistoric World,3D,91071,10
29,2011,Sholem Aleichem: Laughing in the Darkness,ICir,89833,8
29,2011,Singham,Relbig.,223766,50
29,2011,Small Town Murder Songs,Mont.,1242,2
29,2011,Snow Flower and the Secret Fan,FoxS,315319,61
29,2011,Something Borrowed,WB,49625,47
29,2011,Space Station 3-D (IMAX),Imax,49491,1
29,2011,Submarine,Wein.,33309,18
29,2011,Super 8,Par.,1194977,658
29,2011,Tabloid,IFC,176675,31
29,2011,Terri,ATO,126257,36
29,2011,The Arbor,Strand,2474,2
29,2011,The Conspirator,RAtt.,7533,7
29,2011,The Double Hour,Gold.,43876,20
29,2011,The Hangover Part II,WB,467300,275
29,2011,The Last Mountain,Da.,7086,3
29,2011,The Little Traitor,N/A,2373,1
29,2011,The Man Who Fell to Earth (35th anniversary re-issue),Rialto,3750,1
29,2011,The Music Never Stopped,RAtt.,379,4
29,2011,The Myth of the American Sleepover,IFC,12029,1
29,2011,The Names of Love,MBox,12983,8
29,2011,The Perfect Host,Magn.,4777,3
29,2011,The Robber,Kino,635,1
29,2011,The Sleeping Beauty,Strand,5791,2
29,2011,The Tree,Zeit.,9199,4
29,2011,The Tree of Life,FoxS,869797,230
29,2011,The Trip (2011),IFC,181156,46
29,2011,The Undefeated (2011),ArcEnt,30280,14
29,2011,The Woman with the Five Elephants,CGld,7567,1
29,2011,Thor,Par.,580076,236
29,2011,Transformers: Dark of the Moon,P/DW,18131964,3375
29,2011,T-Rex: Back to the Cretaceous (IMAX),Imax,6553,1
29,2011,Trigun: Badlands Rumble,Elev.,8426,2
29,2011,Trollhunter,Magn.,16122,21
29,2011,Turtle: The Incredible Journey,Hann.,38194,7
29,2011,Uncle Boonmee Who Can Recall His Past Lives,Strand,1365,1
29,2011,Under the Sea 3D,WB,103995,12
29,2011,Viva Riva!,MBox,4833,4
29,2011,Water for Elephants,Fox,111236,91
29,2011,Went The Day Well? (2011 re-release),Rialto,281,1
29,2011,Winnie the Pooh,BV,8225614,2405
29,2011,Winter in Wartime,SPC,10467,5
29,2011,X-Men: First Class,Fox,574015,295
29,2011,Zindagi Na Milegi Dobara,Eros,880694,100
29,2011,Zookeeper,Sony,14026640,3215
28,2011,13 Assassins,Magn.,10603,17
28,2011,35 and Ticking,Imag.,5296,5
28,2011,A Better Life,Sum.,497844,216
28,2011,Anchor Baby,AGF,3020,1
28,2011,Bad Teacher,Sony,8449571,2659
28,2011,"Beats, Rhymes & Life: The Travels of a Tribe Called Quest",SPC,293949,22
28,2011,Beautiful Boy,Anch.,2717,1
28,2011,Beginners,Focus,682340,170
28,2011,Beginning of the Great Revival,CL,678,1
